fare,urlscraped,origcity,datescraped,destlocation,timescraped,origtime,destcity,origlocation,duration,desttime
$48.00,http://us.megabus.com/JourneyResults.aspx?originCode=137&destinationCode=123&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"State College, PA",2014-06-03,7th Ave & 28th St.,22:01:44.435000,1:50 AM,"New York, NY",SW Corner of Walmart Parking Lot - 1665 N Atherton St.,5hrs 40mins,7:30 AM
$48.00,http://us.megabus.com/JourneyResults.aspx?originCode=137&destinationCode=123&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"State College, PA",2014-06-03,7th Ave & 28th St.,22:01:44.436000,9:05 AM,"New York, NY",SW Corner of Walmart Parking Lot - 1665 N Atherton St.,5hrs 0mins,2:05 PM
$45.00,http://us.megabus.com/JourneyResults.aspx?originCode=137&destinationCode=123&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"State College, PA",2014-06-03,7th Ave & 28th St.,22:01:44.437000,12:40 PM,"New York, NY",SW Corner of Walmart Parking Lot - 1665 N Atherton St.,5hrs 0mins,5:40 PM
$33.00,http://us.megabus.com/JourneyResults.aspx?originCode=137&destinationCode=123&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"State College, PA",2014-06-03,7th Ave & 28th St.,22:01:44.439000,2:05 PM,"New York, NY",SW Corner of Walmart Parking Lot - 1665 N Atherton St.,5hrs 0mins,7:05 PM
$29.00,http://us.megabus.com/JourneyResults.aspx?originCode=137&destinationCode=123&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"State College, PA",2014-06-03,7th Ave & 28th St.,22:01:44.440000,6:55 PM,"New York, NY",SW Corner of Walmart Parking Lot - 1665 N Atherton St.,5hrs 10mins,12:05 AM
$21.00,http://us.megabus.com/JourneyResults.aspx?originCode=137&destinationCode=127&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"State College, PA",2014-06-03,30th St Station,22:01:51.693000,9:50 AM,"Philadelphia, PA",SW Corner of Walmart Parking Lot - 1665 N Atherton St.,4hrs 10mins,2:00 PM
$21.00,http://us.megabus.com/JourneyResults.aspx?originCode=137&destinationCode=127&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"State College, PA",2014-06-03,30th St Station,22:01:51.695000,2:20 PM,"Philadelphia, PA",SW Corner of Walmart Parking Lot - 1665 N Atherton St.,4hrs 20mins,6:40 PM
$21.00,http://us.megabus.com/JourneyResults.aspx?originCode=137&destinationCode=127&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"State College, PA",2014-06-03,30th St Station,22:01:51.697000,8:10 PM,"Philadelphia, PA",SW Corner of Walmart Parking Lot - 1665 N Atherton St.,4hrs 10mins,12:20 AM
$23.00,http://us.megabus.com/JourneyResults.aspx?originCode=137&destinationCode=128&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"State College, PA",2014-06-03,10th St and Penn Ave,22:01:55.231000,3:50 AM,"Pittsburgh, PA",SW Corner of Walmart Parking Lot - 1665 N Atherton St.,3hrs 25mins,7:15 AM
$21.00,http://us.megabus.com/JourneyResults.aspx?originCode=137&destinationCode=128&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"State College, PA",2014-06-03,10th St and Penn Ave,22:01:55.233000,10:45 AM,"Pittsburgh, PA",SW Corner of Walmart Parking Lot - 1665 N Atherton St.,2hrs 50mins,1:35 PM
$21.00,http://us.megabus.com/JourneyResults.aspx?originCode=137&destinationCode=128&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"State College, PA",2014-06-03,10th St and Penn Ave,22:01:55.235000,12:20 PM,"Pittsburgh, PA",SW Corner of Walmart Parking Lot - 1665 N Atherton St.,2hrs 30mins,2:50 PM
$22.00,http://us.megabus.com/JourneyResults.aspx?originCode=137&destinationCode=128&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"State College, PA",2014-06-03,10th St and Penn Ave,22:01:55.236000,2:35 PM,"Pittsburgh, PA",SW Corner of Walmart Parking Lot - 1665 N Atherton St.,2hrs 50mins,5:25 PM
$21.00,http://us.megabus.com/JourneyResults.aspx?originCode=137&destinationCode=128&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"State College, PA",2014-06-03,10th St and Penn Ave,22:01:55.238000,5:30 PM,"Pittsburgh, PA",SW Corner of Walmart Parking Lot - 1665 N Atherton St.,2hrs 30mins,8:00 PM
$19.00,http://us.megabus.com/JourneyResults.aspx?originCode=137&destinationCode=128&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"State College, PA",2014-06-03,10th St and Penn Ave,22:01:55.239000,9:25 PM,"Pittsburgh, PA",SW Corner of Walmart Parking Lot - 1665 N Atherton St.,2hrs 50mins,12:15 AM
$21.00,http://us.megabus.com/JourneyResults.aspx?originCode=137&destinationCode=128&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"State College, PA",2014-06-03,10th St and Penn Ave,22:01:55.241000,9:30 PM,"Pittsburgh, PA",SW Corner of Walmart Parking Lot - 1665 N Atherton St.,2hrs 20mins,11:50 PM
$38.00,http://us.megabus.com/JourneyResults.aspx?originCode=137&destinationCode=140&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"State College, PA",2014-06-03,University of Toledo - Parking Lot 23 W Scott Park Drive,22:02:01.609000,7:50 PM,"Toledo, OH",SW Corner of Walmart Parking Lot - 1665 N Atherton St.,7hrs 10mins,3:00 AM
$22.00,http://us.megabus.com/JourneyResults.aspx?originCode=139&destinationCode=273&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"Syracuse, NY",2014-06-03,Buffalo Niagara International Airport,22:02:08.298000,12:25 AM,"Buffalo Airport, NY",Syracuse Regional Transit Center,2hrs 35mins,3:00 AM
$22.00,http://us.megabus.com/JourneyResults.aspx?originCode=139&destinationCode=273&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"Syracuse, NY",2014-06-03,Buffalo Niagara International Airport,22:02:08.299000,1:45 PM,"Buffalo Airport, NY",Syracuse Regional Transit Center,2hrs 35mins,4:20 PM
$22.00,http://us.megabus.com/JourneyResults.aspx?originCode=139&destinationCode=273&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"Syracuse, NY",2014-06-03,Buffalo Niagara International Airport,22:02:08.300000,6:45 PM,"Buffalo Airport, NY",Syracuse Regional Transit Center,2hrs 35mins,9:20 PM
$22.00,http://us.megabus.com/JourneyResults.aspx?originCode=139&destinationCode=95&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"Syracuse, NY",2014-06-03,Downtown Terminal,22:02:15.037000,12:25 AM,"Buffalo, NY",Syracuse Regional Transit Center,2hrs 50mins,3:15 AM
$22.00,http://us.megabus.com/JourneyResults.aspx?originCode=139&destinationCode=95&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"Syracuse, NY",2014-06-03,Downtown Terminal,22:02:15.039000,1:45 PM,"Buffalo, NY",Syracuse Regional Transit Center,2hrs 50mins,4:35 PM
$22.00,http://us.megabus.com/JourneyResults.aspx?originCode=139&destinationCode=95&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"Syracuse, NY",2014-06-03,Downtown Terminal,22:02:15.041000,6:45 PM,"Buffalo, NY",Syracuse Regional Transit Center,2hrs 50mins,9:35 PM
$32.00,http://us.megabus.com/JourneyResults.aspx?originCode=139&destinationCode=123&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"Syracuse, NY",2014-06-03,7th Ave & 28th St.,22:02:21.114000,1:35 AM,"New York, NY",Syracuse Regional Transit Center,5hrs 0mins,6:35 AM
$29.00,http://us.megabus.com/JourneyResults.aspx?originCode=139&destinationCode=123&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"Syracuse, NY",2014-06-03,7th Ave & 28th St.,22:02:21.115000,4:05 PM,"New York, NY",Syracuse Regional Transit Center,5hrs 0mins,9:05 PM
$29.00,http://us.megabus.com/JourneyResults.aspx?originCode=139&destinationCode=123&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"Syracuse, NY",2014-06-03,7th Ave & 28th St.,22:02:21.116000,9:05 PM,"New York, NY",Syracuse Regional Transit Center,5hrs 0mins,2:05 AM
$15.00,http://us.megabus.com/JourneyResults.aspx?originCode=139&destinationCode=134&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"Syracuse, NY",2014-06-03,Pitkin St b/t E Broad St and Savannah St,22:02:26.775000,12:25 AM,"Rochester, NY",Syracuse Regional Transit Center,1hrs 30mins,1:55 AM
$15.00,http://us.megabus.com/JourneyResults.aspx?originCode=139&destinationCode=134&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"Syracuse, NY",2014-06-03,Pitkin St b/t E Broad St and Savannah St,22:02:26.776000,1:45 PM,"Rochester, NY",Syracuse Regional Transit Center,1hrs 30mins,3:15 PM
$13.00,http://us.megabus.com/JourneyResults.aspx?originCode=139&destinationCode=134&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"Syracuse, NY",2014-06-03,Pitkin St b/t E Broad St and Savannah St,22:02:26.779000,6:45 PM,"Rochester, NY",Syracuse Regional Transit Center,1hrs 30mins,8:15 PM
$31.00,http://us.megabus.com/JourneyResults.aspx?originCode=139&destinationCode=145&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"Syracuse, NY",2014-06-03,Toronto Coach Terminal - 610 Bay Street,22:02:31.966000,12:25 AM,"Toronto, ON",Syracuse Regional Transit Center,5hrs 35mins,6:00 AM
$31.00,http://us.megabus.com/JourneyResults.aspx?originCode=139&destinationCode=145&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"Syracuse, NY",2014-06-03,Toronto Coach Terminal - 610 Bay Street,22:02:31.968000,1:45 PM,"Toronto, ON",Syracuse Regional Transit Center,5hrs 35mins,7:20 PM
$31.00,http://us.megabus.com/JourneyResults.aspx?originCode=139&destinationCode=145&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"Syracuse, NY",2014-06-03,Toronto Coach Terminal - 610 Bay Street,22:02:31.969000,6:45 PM,"Toronto, ON",Syracuse Regional Transit Center,5hrs 35mins,12:20 AM
$3.00,http://us.megabus.com/JourneyResults.aspx?originCode=453&destinationCode=296&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"Tallahassee, FL",2014-06-03,Hull Rd. Parking Lot across from UF Southwest Rec. Ctr,22:02:35.538000,8:10 AM,"Gainesville, FL",CK Steele Plaza Gate 24,2hrs 50mins,11:00 AM
$1.00,http://us.megabus.com/JourneyResults.aspx?originCode=453&destinationCode=296&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"Tallahassee, FL",2014-06-03,Hull Rd. Parking Lot across from UF Southwest Rec. Ctr,22:02:35.540000,7:40 PM,"Gainesville, FL",CK Steele Plaza Gate 24,3hrs 10mins,10:50 PM
$1.00,http://us.megabus.com/JourneyResults.aspx?originCode=453&destinationCode=294&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"Tallahassee, FL",2014-06-03,GM&O Transit Center - 110 Beauregard St,22:02:42.775000,12:45 AM,"Mobile, AL",CK Steele Plaza Gate 24,4hrs 15mins,4:00 AM
$3.00,http://us.megabus.com/JourneyResults.aspx?originCode=453&destinationCode=294&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"Tallahassee, FL",2014-06-03,GM&O Transit Center - 110 Beauregard St,22:02:42.776000,1:50 PM,"Mobile, AL",CK Steele Plaza Gate 24,4hrs 30mins,5:20 PM
$1.00,http://us.megabus.com/JourneyResults.aspx?originCode=453&destinationCode=303&outboundDepartureDate=6%2f17%2f2014&inboundDepartureDate=&passengerCount=1&transportType=0&concessionCount=0&nusCount=0&outboundWheelchairSeated=0&outboundOtherDisabilityCount=0&inboundWheelchairSeated=0&inboundOtherDisabilityCount=0&outboundPcaCount=0&inboundPcaCount=0&promotionCode=&withReturn=0,"Tallahassee, FL",2014-06-03,(Temporary Location) Elysian Fields Ave between St Claude Ave and N Rampart St,22:02:49.728000,12:45 AM,"New Orleans, LA",CK Steele Plaza Gate 24,6hrs 35mins,6:20 AM
